Time	CPU	Thrtl	MotorC	PWM	PackV	Temp	RPM	In1	In2	In3	12V	Mode
23700	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23710	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23720	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23730	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23740	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23750	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23760	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23770	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23780	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23790	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23800	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23810	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23820	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23830	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23840	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23850	32.47	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23860	32.47	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23870	32.47	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23880	32.47	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23890	32.47	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23900	32.47	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23910	32.47	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23920	32.23	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23930	32.23	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23940	32.23	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23950	32.23	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23960	32.23	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23970	32.23	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23980	32.23	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
23990	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24000	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24010	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24020	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24030	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24040	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24050	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24060	32.79	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24070	32.79	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24080	32.79	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24090	32.79	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24100	32.79	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24110	32.79	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24120	32.79	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24130	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24140	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24150	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24160	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24170	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24180	32.49	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24190	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24200	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24210	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24220	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24230	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24240	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24250	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24260	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24270	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24280	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24290	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24300	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24310	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24320	32.41	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24330	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24340	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24350	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24360	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24370	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24380	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24390	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24400	32.61	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24410	32.61	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24420	32.61	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24430	32.61	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24440	32.61	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24450	32.61	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24460	32.61	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24470	32.16	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24480	32.16	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24490	32.16	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24500	32.16	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24510	32.16	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24520	32.16	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24530	32.16	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24540	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24550	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24560	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24570	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24580	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24590	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24600	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24610	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24620	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24630	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24640	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24650	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24660	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24670	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24680	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24690	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24700	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24710	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24720	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24730	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24740	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24750	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24760	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24770	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24780	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24790	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24800	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24810	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24820	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24830	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24840	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24850	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24860	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24870	32.48	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24880	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24890	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24900	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24910	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24920	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24930	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24940	32.19	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24950	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24960	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24970	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24980	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
24990	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25000	32.53	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25010	32.40	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25020	32.40	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25030	32.40	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25040	32.40	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25050	32.40	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25060	32.40	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25070	32.40	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25080	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25090	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25100	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25110	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25120	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25130	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25140	32.55	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25150	32.38	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25160	32.38	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25170	32.38	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25180	32.38	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25190	32.38	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25200	32.38	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25210	32.38	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25220	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25230	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25240	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25250	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25260	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25270	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25280	32.50	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25290	32.18	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25300	32.18	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25310	32.18	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25320	32.18	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25330	32.18	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25340	32.18	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25350	32.18	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25360	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25370	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25380	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25390	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25400	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25410	32.20	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25420	31.81	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25430	31.81	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25440	31.81	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25450	31.81	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25460	31.81	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25470	31.81	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25480	31.81	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25490	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25500	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25510	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25520	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25530	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25540	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25550	32.45	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25560	32.29	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25570	32.29	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25580	32.29	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25590	32.29	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25600	32.29	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25610	32.29	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25620	32.29	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25630	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25640	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25650	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25660	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25670	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25680	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25690	32.27	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25700	32.52	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25710	32.52	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25720	32.52	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25730	32.52	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25740	32.52	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25750	32.52	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25760	32.52	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25770	32.17	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25780	32.17	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25790	32.17	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25800	32.17	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25810	32.17	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25820	32.17	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25830	32.75	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25840	32.75	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25850	32.75	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25860	32.75	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25870	32.75	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25880	32.75	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25890	32.75	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25900	32.67	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25910	32.67	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25920	32.67	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25930	32.67	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25940	32.67	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25950	32.67	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25960	32.67	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25970	32.51	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25980	32.51	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
25990	32.51	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26000	32.51	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26010	32.51	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26020	32.51	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26030	32.51	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26040	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26050	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26060	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26070	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26080	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26090	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26100	32.73	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26110	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26120	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26130	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26140	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26150	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26160	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26170	32.21	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26180	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26190	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26200	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26210	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
26220	32.34	0	0	0.00	0	13.50	0	0.00	0.00	0.00	13.69	21	Error: Zero voltage after precharge
